CUSTOMER_ID,PRODUCT_ID,count(boi.ORDER_ITEM_ID)
85065,28712,1
85065,29553,1
85065,1038450,1
85138,1034819,2
85147,1617,1
85147,3576,1
85147,1035085,1
85147,1035922,1
85221,1779,1
85221,3995,2
85288,1033088,3
85322,1033026,1
85322,1039482,1
85413,1617,1
85413,2591,1
85413,3873,1
85419,1038601,1
85419,1039027,1
85445,1491,1
85445,26109,1
85445,1030678,1
85446,1617,1
85446,1034791,1
85446,1037359,1
85507,4198,1
85507,1031456,1
85507,1031466,1
85507,1042269,1
85507,1042270,1
85507,149000001437,1
85640,1031305,3
85711,63,1
85711,288,1
85711,1036981,1
85720,3771,1
85720,25943,1
85720,1032315,1
85720,1032572,1
85720,1033611,1
85720,1033744,2
85720,1033745,1
85720,1034433,1
85720,1035569,1
85720,1036318,1
85720,1036319,1
85720,1036542,1
85990,1031466,1
85990,1035301,1
86009,1234,1
86009,1822,1
86009,4286,1
86190,1747,1
86190,4535,1
86190,1035163,1
86243,553,1
86243,1030820,1
86244,1038429,2
86352,28456,1
86352,1033436,1
86456,132,1
86456,1035163,1
86456,1040368,1
86491,1035406,1
86491,1036789,1
86491,1037138,1
86505,28854,3
86574,1617,1
86574,1035613,1
86574,1043105,1
86574,1043111,1
86574,1043115,1
86784,1035212,1
86784,1035213,1
86808,1037578,1
86808,1037850,1
86861,377,1
86861,848,1
86861,2642,1
86861,1033070,1
86910,2588,1
86910,1041255,1
87013,28263,1
87013,30169,1
87013,1031455,1
87054,1761,1
87054,3520,2
87054,29152,2
87054,1039548,1
87212,1032750,1
87212,1033436,1
87212,1034356,1
87212,1036807,1
87264,1034019,1
87264,1034409,1
87308,4135,1
87308,1034145,1
87308,1037010,1
87308,1041937,3
87308,1042833,1
87308,1042841,1
87308,1042845,1
87401,1037419,1
87401,1039059,1
87454,416,1
87454,1042209,1
87459,1038550,2
87569,3460,1
87569,1035416,1
87569,1035529,1
87895,2248,1
87895,1031466,1
87895,1031499,1
87895,1034408,1
87895,1035615,1
87895,1036169,1
87895,1036179,2
87895,149000001433,1
88004,1617,1
88004,1030397,1
88030,3866,1
88030,1031479,1
88030,1037753,1
88030,1037764,1
88030,1038613,1
88030,1040368,2
88159,746,1
88159,3198,1
88614,3682,1
88614,1034777,1
88614,1037852,1
88915,1617,1
88915,29152,1
88932,1823,1
88932,1038659,1
89191,1823,1
89191,3180,1
89258,1035153,2
89258,1042075,1
89358,4371,1
89358,1037238,1
89402,470,1
89402,1035153,1
89402,1038597,1
89838,1034590,1
89838,1037473,1
89980,1617,1
89980,30144,1
89980,1039032,1
90041,3864,1
90041,4114,2
90835,2159,1
90835,149000001433,1
91403,742,1
91403,26172,1
91403,26173,1
91560,2636,1
91560,2637,1
91560,2643,1
91560,1038200,1
91679,1041415,1
91679,1041419,1
91791,767,1
91791,4199,1
91791,1032513,1
91811,324,1
91811,1617,1
91811,3521,1
91811,1030578,1
91811,1039158,1
91811,1041498,1
91811,149000001438,1
92559,211,1
92559,4535,1
93395,26188,1
93395,26251,1
93395,29241,1
93700,1030884,3
93750,1778,1
93750,1779,1
93750,1780,2
93750,4150,1
93750,1040892,1
94455,1897,1
94455,149000001329,1
94656,28427,1
94656,1038429,1
95184,1039034,1
95184,1039112,1
95358,1039036,1
95358,149000000630,1
95482,848,1
95482,1491,1
95482,2653,1
95482,26674,1
95482,29976,1
95482,1031164,1
95482,1033017,1
95482,1033822,1
95482,1035004,1
95482,1041311,1
96052,1034316,1
96052,1034317,1
96140,1037473,2
96265,30138,1
96265,1037578,1
96265,1038326,1
96265,1038436,1
96265,149000000574,1
96660,1560,1
96660,1561,1
96660,1823,1
97135,3708,1
97135,3995,1
97173,26926,1
97173,1034565,1
97173,1035153,1
97173,1040172,1
97359,372,1
97359,1823,1
97359,2272,1
97359,3766,1
97359,4228,1
97359,28206,1
97359,28822,1
97359,30317,1
97359,1033465,1
97359,149000001045,1
97731,1602,3
97991,1109,1
97991,2272,1
97991,2645,1
97991,1030791,1
98088,3758,1
98088,3766,1
98288,3758,1
98288,149000000454,1
98652,3716,1
98652,1038360,1
98882,303,2
98882,385,1
98882,450,1
98882,518,1
98882,605,1
98882,3122,1
98882,3239,1
98882,3774,1
98882,3997,1
98882,4360,1
98882,29064,1
98882,29553,1
98882,1035976,1
99611,926,1
99611,3732,1
99611,1034506,1
99611,1035569,1
99741,1035448,2
100284,4238,1
100284,1038415,1
100842,1038659,2
101114,4200,1
101114,1033310,1
101114,1034581,1
101424,632,3
101533,1559,1
101533,1560,1
102945,447,1
102945,604,1
102945,1022,1
102945,28456,1
102945,1033263,1
103531,2812,3
104925,368,1
104925,862,1
104925,3780,1
104925,1034506,1
104925,1034510,1
104925,1037630,1
104925,1038142,1
104925,1038143,1
105020,1559,1
105020,1560,1
105494,1559,1
105494,1560,1
105494,1561,1
105494,1823,1
105494,1031461,1
105826,605,1
105826,1092,1
105826,1580,1
105826,2641,1
105826,3198,1
105826,3250,2
105826,3277,1
105826,4269,1
105826,28621,1
105826,1030676,1
105826,1031789,1
105826,1033899,1
105826,1040625,1
105826,1041443,1
105833,1033259,1
105833,1033310,1
107097,2272,1
107097,26928,1
107097,1033899,1
107097,1041237,1
107491,333,2
107491,1369,1
107491,1031774,1
107491,1033088,1
107491,1033168,1
107491,1034598,1
107491,1037786,1
107491,1038652,1
107534,1617,1
107534,3019,1
107534,26109,1
107534,1042270,1
107818,1559,3
107818,1561,1
107818,1823,2
107818,26223,1
107818,1032218,1
107818,1032443,1
107818,1033822,1
108100,1073,1
108100,3682,1
108100,29152,1
108100,149000000530,1
108855,1031581,1
108855,1036738,1
108855,1040172,1
109704,3085,1
109704,3771,1
109704,1035109,1
110408,1038313,1
110408,149000000683,1
110408,149000000684,1
110483,1073,1
110483,3875,1
110878,1037847,1
110878,1038239,1
110878,1039086,1
110915,2958,1
110915,1031479,1
111227,345,1
111227,920,1
111227,28624,1
111227,29987,1
111227,149000001435,1
111227,149000001437,1
111530,4257,2
112064,1036440,1
112064,1041183,1
112104,1037415,1
112104,1037914,1
112104,1037969,1
112104,1039194,1
112104,1039353,1
112214,160,3
112214,29152,1
112214,1030397,1
112214,1032438,1
112230,25980,1
112230,1033017,1
112230,1035967,1
112230,1039107,1
112309,3624,1
112309,1033633,1
113538,470,1
113538,2294,1
113538,1034376,1
113538,1035976,1
113538,1038659,1
113538,1038837,1
113538,1039170,1
113538,1042614,1
113996,30215,1
113996,149000000728,1
113996,149000000849,1
117838,920,1
117838,1035160,2
117858,1073,1
117858,3695,1
117858,3732,1
117858,4360,1
117858,29072,1
117858,1033243,1
117858,1033776,1
117858,1034019,1
117858,1034565,1
118278,3148,1
118278,1041912,1
118308,1042135,1
118308,1042136,1
118934,73,1
118934,25753,1
119070,26884,1
119070,26887,1
119445,1032981,1
119445,1033696,1
119506,1035153,1
119506,1035303,1
120132,3995,1
120132,30135,1
120271,201,1
120271,1038431,1
120887,3282,1
120887,1034376,1
120887,1035235,1
120887,1035510,1
120887,1040368,1
120887,1042267,1
120887,149000001433,1
120887,149000001434,1
120887,149000001435,1
121038,3049,5
121039,26109,1
121039,1038429,1
121054,3045,1
121054,3343,1
121054,1037847,1
121169,3343,1
121169,28819,1
121169,30135,1
121169,1031107,1
121169,1031164,3
121169,1038269,1
121376,29184,1
121376,1031644,1
121376,1033860,1
121376,1034922,1
121376,1035033,1
121376,1035448,1
121376,1035450,2
121376,1035529,1
121403,2657,1
121403,1032671,1
121403,1033471,1
121403,1033474,1
121403,1036420,1
121403,1036732,1
121403,1036741,1
121403,1037764,1
121651,1899,1
121651,3995,1
121651,3996,1
121960,2621,1
121960,3019,1
121960,1041963,1
122451,1559,1
122451,1560,1
122451,1561,1
122451,30205,1
122451,1032879,1
122451,1038034,1
122451,149000000574,1
123058,2162,1
123058,1031774,1
123498,1778,1
123498,1041688,1
123694,1381,1
123694,26670,1
123694,26671,1
123711,1032877,1
123711,1033822,1
124006,3004,1
124006,4328,2
124067,4238,1
124067,1034123,1
124801,724,1
124801,1036728,1
125121,29990,1
125121,29991,1
125121,30205,1
125121,1032877,1
125121,1042267,1
125169,4173,1
125169,1033264,1
125169,149000000476,1
125494,26223,1
125494,28995,1
125494,1033463,1
125543,28456,1
125543,1033310,1
125727,283,1
125727,1034021,1
125727,1035450,1
125809,3341,1
125809,3353,1
125809,1033436,1
125809,1033463,1
125809,1037415,1
125809,1041728,1
126026,1617,1
126026,26121,1
126026,1030578,1
126026,1038659,1
126026,1038837,1
126026,1041621,2
126026,1041668,1
126026,149000000530,1
126026,149000001438,1
126178,149000000834,3
127268,779,1
127268,3520,1
127268,1030678,1
129706,1036981,2
129917,1748,1
129917,1030884,1
129917,1033994,1
129980,73,1
129980,1040418,1
130667,29258,1
130667,1042567,1
130788,3048,1
130788,1032750,1
130788,1035153,1
130788,1037915,1
130998,399,1
130998,1041912,1
131464,1617,1
131464,2625,1
131546,27426,1
131546,29698,1
131641,324,1
131641,1034019,1
131641,1042703,1
131641,1043127,1
131797,147,1
131797,1033468,1
131806,30205,1
131806,1034696,1
132130,1032822,2
132145,3496,1
132145,1036208,1
132787,1143,1
132787,1916,1
132935,264,2
132935,922,1
132935,1073,1
132935,1765,1
132935,1806,1
132935,2071,1
132935,2625,1
132935,2657,1
132935,3662,1
132935,3683,1
132935,3696,1
132935,4276,1
132935,26637,1
132935,30150,2
132935,30205,1
132935,30215,2
132935,1030689,1
132935,1030691,1
132935,1030692,1
132935,1030693,1
132935,1030706,1
132935,1031463,1
132935,1032877,1
132935,1034174,1
132935,1036430,1
132935,1036658,1
132935,1036661,2
132935,1037463,1
132935,1037579,1
132935,1038034,1
132935,1038635,1
132935,1038652,2
132935,1041460,1
132935,1041470,2
132935,1042170,1
132935,1042715,1
132980,30205,2
132980,1031466,1
132980,1037564,1
132980,149000000574,1
133033,306,1
133033,1030502,1
133033,1037447,1
133162,1030993,1
133162,149000000620,1
133312,742,1
133312,3338,1
133312,3745,1
133312,3866,1
133312,1034412,1
133600,1069,1
133600,3081,2
133600,1030536,1
133600,1034433,1
133609,2272,1
133609,1031479,1
133609,1035818,1
133609,1036188,3
133609,1036964,1
133646,2591,1
133646,2657,1
133646,3732,1
133646,27988,1
133646,30103,1
133646,30206,1
133646,30210,1
133646,1031479,1
133646,1033749,1
133646,1034757,1
133646,1035376,1
133646,1036738,1
133646,1036753,1
133646,1037764,1
133646,1037910,1
133646,1037943,1
133646,1037959,1
133646,1039111,1
133646,1039163,1
133646,1040363,1
133646,1041166,1
133646,1041480,1
133646,1041963,1
133646,1042089,1
133646,1043194,1
133646,149000000534,1
133646,149000000545,1
133662,276,1
133662,149000000643,1
133751,1031463,1
133751,1031466,1
133751,1031479,1
133767,1034587,1
133767,1035569,1
134019,29875,1
134019,29977,1
134055,149000000861,1
134055,149000000866,1
134075,1617,1
134075,3546,1
134180,1031479,1
134180,1036969,2
134180,149000000574,1
134671,3375,1
134671,26120,1
134741,1035665,1
134741,1036319,1
134947,289,1
134947,28456,1
134947,30732,1
134947,1035133,1
134947,1038426,1
134947,1040571,1
135021,1602,2
135021,4056,1
135021,1031774,1
135021,1035163,1
135021,1035500,1
135171,1780,1
135171,1032631,1
135171,1036451,1
135176,1781,2
135176,3519,1
135176,3520,2
135176,3774,1
135416,497,1
135416,26724,1
135416,26731,1
135416,1035153,1
135416,1036319,1
135416,1038360,1
135937,1559,1
135937,1560,1
136090,3282,1
136090,3766,1
136090,1031061,1
136090,1031160,1
136447,1038601,1
136447,1039086,1
136447,1039464,1
136447,1040368,1
136503,1032880,1
136503,1034382,1
136642,3460,1
136642,1037786,1
136783,3834,1
136783,1031481,1
136783,1037794,1
136785,2400,1
136785,3124,1
136785,27682,1
136785,30266,1
136785,1034913,1
136785,1035183,1
136785,1035903,1
136785,1036938,1
136824,28456,1
136824,1038200,1
136824,1039381,1
136845,1038659,2
136845,1043189,1
136861,1560,1
136861,1032879,1
136985,1559,3
136985,1560,2
136985,1823,2
136985,2272,1
136985,2617,1
136985,2627,1
136985,26430,2
136985,26453,1
136985,26887,1
136985,27432,1
136985,1031613,1
136985,1032879,1
136985,1033600,1
136985,1035153,1
136985,1036661,1
136985,1036742,1
136985,149000000500,1
137054,29976,1
137054,29977,1
137054,29978,1
137054,29982,1
137124,1036981,2
137124,1037819,1
137144,3045,1
137144,3046,1
137144,26926,1
137188,115,1
137188,4004,1
137188,30117,1
137340,383,1
137340,920,1
137500,3300,1
137500,1036188,1
137500,1038520,1
137500,149000000943,1
137561,4360,1
137561,27429,1
137561,28552,1
137672,2841,1
137672,1034584,1
137672,1034775,1
137672,1037699,1
137672,1041262,1
137709,120,1
137709,1036469,1
137827,3298,1
137827,28456,1
138083,168,1
138083,1031794,1
138395,4314,1
138395,26135,1
138395,1034316,1
138840,320,2
138951,26573,1
138951,28712,1
138951,1036409,1
139121,29153,1
139121,1031806,1
139121,1035448,1
139121,1035508,1
139148,1994,1
139148,4258,1
139148,26160,1
139148,28014,1
139148,1031614,1
139148,1033419,1
139148,1034382,2
139148,1040005,2
139148,1041937,3
139148,149000000944,1
139148,149000000946,1
139156,3497,1
139156,1034612,1
139232,28456,1
139232,1030652,1
139259,2622,1
139259,26700,1
139261,1823,1
139261,26180,2
139415,261,1
139415,1030678,1
139415,1035903,1
139415,1037880,1
139415,1039123,1
139720,26109,1
139720,1036840,1
139772,3674,1
139772,1033463,1
139772,149000000574,1
140034,2272,1
140034,26711,1
140034,1034519,1
140047,4283,1
140047,25980,1
140047,1035919,1
140212,26666,1
140212,27425,1
140212,28461,1
140212,1035448,1
140212,1038165,1
140212,1038423,1
140300,1617,1
140300,4277,1
140300,28017,1
140300,1032877,1
140307,525,1
140307,1032670,1
140307,1032905,3
140307,1033142,2
140307,1033762,1
140307,1033800,1
140307,1033822,1
140329,4022,1
140329,1039601,1
140513,1559,1
140513,1560,1
140842,1617,1
140842,28456,1
141053,877,1
141053,26109,1
141060,1778,1
141060,1034359,2
141060,1035362,1
141071,26726,1
141071,1036420,1
141104,261,1
141104,2871,1
141104,1039112,1
141104,1039473,1
141153,1381,1
141153,2085,1
141153,1032870,1
141153,1038363,1
141157,333,1
141157,1368,1
141157,1371,1
141157,1033459,1
141157,1037412,1
141157,1037415,1
141157,1038622,1
141157,1038627,1
141157,1039077,1
141157,1039086,1
141157,1040168,1
141205,1559,1
141205,3830,1
141205,1031466,1
141205,1032877,1
141228,333,1
141228,334,1
141228,1369,1
141228,1372,1
141228,2832,1
141228,3746,1
141228,3864,1
141228,29418,1
141228,1033259,1
141228,1037784,1
141228,1037819,1
141228,1038020,1
141254,1560,1
141254,1823,1
141254,3460,1
141254,29152,1
141254,1032877,1
141254,1037910,1
141279,3353,1
141279,4231,1
141279,1034981,1
141371,1036938,1
141371,1036940,1
141371,1039034,1
141374,2217,1
141374,4360,1
141374,29248,1
141374,1031432,1
141374,1035630,1
141376,2269,1
141376,2270,1
141376,1035569,1
141406,3997,1
141406,28989,1
141406,1035277,1
141513,1617,1
141513,1036331,1
141715,626,1
141715,1035290,1
141774,1820,1
141774,1034356,1
142019,4048,1
142019,28995,1
142019,1033822,1
142019,1033860,1
142019,1035827,1
142072,160,1
142072,1617,1
142072,2816,1
142072,29986,1
142072,1030676,1
142072,1031471,1
142072,1033017,1
142072,1033467,1
142072,1033474,2
142114,1039479,1
142114,1039482,1
142197,1039548,3
142207,2768,1
142207,2809,1
142207,3625,1
142207,26643,1
142207,1034237,1
142347,1030791,1
142347,1035163,1
142393,1946,1
142393,1031616,1
142393,1034206,1
142393,1034973,1
142445,398,1
142445,1031490,1
142445,1039133,1
142467,132,1
142467,3625,1
142467,3896,1
142467,26223,1
142467,28264,1
142467,29241,1
142467,29366,1
142467,1033595,1
142467,1034054,1
142743,29986,1
142743,29988,1
142743,1035508,1
142763,283,1
142763,30150,1
142763,1036430,1
142786,605,1
142786,149000001211,1
142855,861,1
142855,1287,1
143016,1035665,6
143060,315,1
143060,381,1
143060,27606,1
143060,29877,1
143060,29977,1
143060,29982,1
143060,149000000530,1
143175,1037911,1
143175,149000000533,1
143175,149000000534,1
143327,2226,1
143327,25815,1
143327,1035507,1
143327,1038652,1
143383,1030884,1
143383,1033036,1
143384,1030552,1
143384,1034506,1
143384,1034607,1
143384,1036265,1
143385,3046,1
143385,1032835,2
143385,1038200,1
143385,1039048,1
143437,1033626,1
143437,1038235,1
143465,288,1
143465,470,1
143465,719,1
143465,1525,1
143465,1656,1
143465,1754,1
143465,1755,1
143465,1757,1
143465,1823,1
143465,2619,1
143465,2620,1
143465,2657,1
143465,3958,1
143465,3970,1
143465,3971,1
143465,3992,1
143465,3995,1
143465,3996,1
143465,4200,1
143465,4229,1
143465,29335,1
143465,29336,1
143465,29337,1
143465,29338,1
143465,29780,1
143465,29875,1
143465,29876,1
143465,29967,1
143465,29988,1
143465,29991,1
143465,30090,1
143465,30101,1
143465,30103,1
143465,30169,1
143465,30214,1
143465,30215,1
143465,1031463,1
143465,1031466,1
143465,1031479,1
143465,1032879,1
143465,1033716,1
143465,1035245,1
143465,1036860,1
143465,1037563,1
143465,1037910,1
143465,1041443,1
143465,1042209,2
143465,1042267,1
143465,1042345,1
143465,1042698,1
143465,1043003,1
143615,1617,1
143615,1036981,1
143615,1039037,1
143901,1033471,1
143901,1033474,1
143964,1031003,1
143964,1032572,1
144091,3343,1
144091,1039200,1
144419,1561,2
144659,315,1
144659,524,1
144659,28601,1
144668,219,1
144668,873,1
144668,877,1
144668,1857,1
144668,3765,1
144668,28991,1
144668,28996,1
144668,30215,1
144668,1030884,1
144668,1033028,1
144668,1034476,1
144668,1034567,1
144668,1036319,3
144668,1038659,1
144668,1039034,2
144668,1039037,1
144668,149000000535,1
144680,1035630,2
144725,1033246,1
144725,1035569,1
144725,1036454,1
145002,2111,1
145002,2154,1
145129,2162,1
145129,1036319,1
145159,758,1
145159,1033885,1
145338,3341,1
145338,28831,1
145370,1617,1
145370,4116,1
145370,1036169,1
145370,1036179,1
145370,1042144,1
145594,1031459,1
145594,1031490,1
145594,1032835,1
145594,1042076,1
145594,1042080,1
145594,149000001156,1
145725,2034,1
145725,4076,1
145728,920,1
145728,1512,1
145728,3338,1
145728,4239,1
145728,26785,1
145728,1030888,1
145728,1030899,1
145728,1038620,1
145756,4367,1
145756,4533,1
145756,28601,1
145756,1040787,1
145756,1042698,1
145767,1994,1
145767,3682,1
145767,1034773,1
145840,447,1
145840,1987,1
145840,2208,1
145840,3360,1
145840,1034600,1
146616,26884,1
146616,1037902,1
146616,1038520,1
146694,3970,1
146694,3971,1
146694,4043,1
146694,4044,1
146694,1031463,1
146694,1031466,1
146694,1031493,1
146694,1032878,1
146694,1038360,1
147229,326,2
147229,1042706,1
147420,3252,1
147420,3674,1
147680,875,2
147680,4114,2
147680,29258,1
147688,4260,1
147688,29072,1
147739,522,1
147739,763,1
147739,1801,1
147739,2810,1
147739,3562,1
147739,3871,1
147739,25965,1
147739,30449,1
147739,1032790,1
147739,1033900,1
147739,1033903,1
147739,1039197,1
147739,1039369,1
147739,1041621,1
147739,1041668,1
147899,3350,1
147899,3353,1
147899,29470,1
147899,1033297,1
147906,1035630,1
147906,149000000935,1
147955,1747,1
147955,2644,1
147955,2652,1
147955,2654,1
147955,3972,1
147955,3995,1
147955,4535,1
147955,30215,1
147955,30614,1
147955,1034394,1
147957,1030884,1
147957,1038550,1
147957,1041306,1
148143,264,2
148244,632,1
148244,920,1
148244,1036169,1
148244,149000001293,1
148255,29081,1
148255,1039170,1
148255,149000000534,1
148255,149000000687,1
148259,2207,1
148259,29328,1
148259,1034647,1
148284,2654,1
148284,3343,1
148284,1038584,1
148284,1042170,1
148355,225,2
148355,1898,3
148355,1031164,2
148447,1034180,1
148447,1034189,1
148447,1036695,1
148464,1031864,1
148464,1033848,1
148464,1034239,1
148464,1034455,3
148504,2272,1
148504,1033244,1
148504,1035166,1
148504,1037533,1
148540,3625,1
148540,1034587,1
148574,1042845,1
148574,149000000741,1
148728,1033259,1
148728,1036875,1
148835,1031164,1
148835,1038732,1
148835,1038733,1
148835,1039029,1
148835,1041128,1
148927,371,1
148927,1393,1
148927,1429,2
148927,1617,1
148927,1857,1
148927,3708,1
148927,1031479,1
148927,1038620,1
148927,149000000574,1
148978,1899,3
148978,26884,1
148978,29551,1
148978,30205,1
148978,1031164,2
148978,1033017,1
148978,1034138,1
148978,1038674,1
149102,4317,1
149102,1036112,1
149106,30141,1
149106,1035745,1
149123,3360,1
149123,1035615,1
149126,2643,1
149126,1032904,1
149134,1038200,1
149134,149000000590,1
149155,28427,1
149155,28428,1
149164,2226,1
149164,4409,1
149279,29065,1
149279,29967,1
149279,1035160,1
149279,1041306,1
149399,1636,1
149399,3762,1
149399,3763,1
149399,3995,1
149487,201,1
149487,480,1
149487,841,3
149487,1052,1
149487,1584,1
149487,1823,1
149487,2177,1
149487,2830,1
149487,3052,1
149487,3595,1
149487,3758,1
149487,4107,1
149487,4257,1
149487,4446,1
149487,4448,1
149487,26030,1
149487,29991,1
149487,1031546,1
149487,1031806,1
149487,1031884,1
149487,1032790,1
149487,1033135,1
149487,1033136,1
149487,1033137,1
149487,1033138,1
149487,1033139,1
149487,1033875,1
149487,1035085,1
149487,1035878,1
149487,1036112,1
149487,1040625,1
149487,1042449,1
149489,919,1
149489,28392,1
149502,3326,1
149502,3496,1
149513,26711,1
149513,26712,1
149513,1035615,1
149602,1032340,1
149602,1034700,1
149602,1034702,1
149602,1034773,1
149656,3996,2
149656,149000000530,1
149690,1034592,1
149690,1038438,1
149703,2151,1
149703,3271,2
149703,3771,1
149792,1034564,1
149792,1034567,2
149833,3784,1
149833,1032988,1
149833,1035153,1
149833,1043003,1
149842,1035450,2
149843,1037546,1
149843,1037547,1
149843,1037548,1
149843,1037549,1
149860,26223,1
149860,1030602,1
149860,1032750,1
149861,920,1
149861,1031356,1
149861,1034723,1
149922,1033259,1
149922,1034506,1
149929,2592,2
150062,115,1
150062,1031305,1
150133,28868,1
150133,1038424,1
150316,1559,1
150316,1560,1
150316,1823,2
150316,28017,1
150316,28019,1
150316,30101,1
150316,1031458,1
150316,1031581,1
150316,1032877,1
150317,1701,1
150317,2186,1
150317,1033418,2
150317,1035170,1
150317,1041397,1
150318,1038520,1
150318,1039026,1
150363,3497,1
150363,1038992,1
150363,1039349,1
150363,1039374,1
150363,1039414,1
150363,1039448,1
150404,1559,1
150404,1561,1
150410,1559,1
150410,1560,1
150410,3732,1
150410,29440,1
150463,3019,2
150472,3423,1
150472,28017,1
150472,28018,1
150472,1036738,1
150472,1037563,1
150472,1042345,1
150472,1042347,1
150497,1073,1
150497,1617,1
150497,3614,1
150497,26120,1
150497,26122,1
150497,26123,1
150497,26222,1
150497,27426,1
150497,1031437,1
150497,1032692,1
150497,1035030,1
150513,160,1
150513,848,1
150513,920,1
150513,2751,1
150513,3723,1
150513,3995,2
150513,4116,3
150513,4360,1
150513,1033822,1
150513,1034468,1
150513,1034625,1
150513,1035085,1
150513,1035183,3
150513,1035416,1
150513,1035447,1
150513,1035450,2
150513,1035529,1
150513,1038248,1
150513,1038439,1
150513,1039956,2
150743,2226,1
150743,4238,1
150743,4351,1
150743,1034189,1
150800,1748,1
150800,28611,1
150800,1035037,1
150823,1039473,1
150823,1039475,1
150844,3972,1
150844,1035509,1
150874,1142,1
150874,3988,1
150874,28456,2
150874,30263,1
150874,1033310,1
150956,303,1
150956,724,1
150956,26121,1
150956,1036728,1
150956,1041470,1
150956,1041621,1
150956,1042935,1
151042,2617,1
151042,2657,1
151042,27442,1
151094,1778,1
151094,2640,1
151094,2642,1
151094,30103,1
151094,1036738,1
151094,1038431,1
151098,73,1
151098,144,1
151098,3760,1
151098,28607,1
151098,1031107,1
151098,1031119,1
151098,1032409,2
151098,1035325,1
151102,1038729,1
151102,1038731,1
151102,1038732,1
151102,1038733,1
151128,385,1
151128,924,1
151128,2399,1
151128,2400,1
151128,3122,1
151128,3124,1
151128,3768,1
151128,3770,1
151128,3771,1
151128,25943,1
151128,25951,1
151164,1039359,1
151164,1042143,1
151221,3770,1
151221,1035159,1
151231,4262,1
151231,1033241,1
151241,1617,1
151241,1036743,1
151263,1037847,1
151263,1037851,1
151326,1030884,1
151326,1033241,1
151335,4217,1
151335,4219,1
151335,1034603,1
151335,1036430,1
151335,1041301,1
151335,1041668,1
151428,607,1
151428,2828,1
151428,28263,1
151524,2272,1
151524,3577,1
151529,315,1
151529,1750,1
151529,2151,2
151529,3519,1
151529,3520,2
151529,3771,1
151545,1030884,2
151597,742,1
151597,1031160,1
151597,1038613,1
151712,3019,1
151712,1033668,1
151723,3339,1
151723,26106,1
151852,926,1
151852,1287,1
151852,1430,1
151852,1855,1
151852,2181,1
151852,3690,1
151852,3691,1
151852,3864,1
151852,4159,1
151852,26682,1
151852,26698,1
151852,30172,1
151852,1032443,1
151852,1034396,1
151852,1034409,1
151852,1034433,1
151977,1853,1
151977,1041480,1
151977,149000000476,1
152091,112,1
152091,25939,1
152091,28264,1
152091,28265,1
152202,1040418,1
152202,1043008,1
152209,1726,1
152209,3848,1
152381,1035416,2
152381,1035447,1
152381,1035448,2
152381,1035450,2
152535,1673,1
152535,1035928,1
152577,4544,1
152577,1031787,1
152577,1031790,1
152624,742,1
152624,2298,1
152624,3864,2
152624,4090,1
152624,30296,1
152659,926,1
152659,1946,1
152659,27516,1
152659,29479,1
152659,29890,1
152659,29901,1
152659,1033485,1
152659,1039975,1
152733,1694,1
152733,3271,1
152831,197,1
152831,868,1
152831,27425,1
152831,28502,1
152951,3019,1
152951,4114,1
152952,4264,1
152952,1032760,1
152952,1033647,1
152952,1034506,1
152952,1036244,1
152952,1038659,1
152952,149000000674,1
153025,38,1
153025,1832,1
153025,3438,1
153025,3541,1
153025,4507,1
153041,1559,1
153041,1560,2
153041,1561,2
153207,522,1
153207,3603,1
153207,1035153,1
153227,862,1
153227,2072,1
153227,2073,1
153227,1033017,1
153266,377,1
153266,466,1
153266,1489,1
153266,2831,1
153266,3255,1
153266,3734,1
153266,26711,1
153266,26730,1
153266,29883,1
153266,1032191,1
153266,1033436,2
153266,1033982,1
153266,1034510,1
153266,1035129,1
153266,1038780,1
153266,1041498,2
153307,1031458,1
153307,1031463,1
153307,1031479,1
153307,1031494,1
153323,511,1
153323,632,1
153323,842,1
153323,2266,1
153323,2932,1
153345,1897,1
153345,1898,1
153345,1899,1
153401,4018,2
153401,4306,2
153407,1034777,1
153407,1035153,1
153466,742,1
153466,1033168,1
153466,1035183,1
153663,252,2
153663,1369,1
153663,3019,1
153663,3119,1
153663,4239,1
153663,1035509,1
153663,1037473,1
153663,1040412,1
153696,580,1
153696,606,1
153696,2592,1
153696,1034722,1
153696,1036974,1
153793,1031664,1
153793,1034425,1
153832,1559,2
153832,1031806,1
153832,1035447,2
153837,3437,1
153837,28608,1
1471579,112,1
1471579,120,1
1471579,578,1
1471579,626,1
1471579,2355,1
1471579,2894,1
1471579,3046,1
1471579,26120,1
1471579,29382,1
1471579,29404,1
1556517,3019,1
1556517,3758,1
1747326,1823,1
1747326,3771,1
1747326,149000000867,1
1826714,194,1
1826714,1897,1
1826714,2625,1
1826714,3148,1
1826714,4024,1
2185140,3049,2
2185140,3745,1
2192773,2327,1
2192773,4277,1
2259563,969,2
2259563,972,1
2259563,3323,1
2259665,3682,1
2259665,4301,1
2259665,30141,1
2259665,1031935,1
2259665,1036745,1
2259665,1036756,1
2259665,1037578,1
2259665,149000000530,1
2450638,3271,3
2612245,381,1
2612245,2293,1
2612245,4523,1
2612245,4524,1
2669418,985,1
2669418,991,1
2732035,2269,1
2732035,2310,1
2780856,303,2
2780856,1035569,2
2915258,144,1
2915258,288,1
2915258,2272,1
2981283,767,1
2981283,2579,1
3013594,212,1
3013594,606,1
3013594,2829,1
