8890,1033626,3,1
8890,1035904,3,1
8890,1035905,3,1
8890,1035907,3,1
8890,1036178,3,1
8890,1036739,3,1
8890,1037465,3,1
8890,1037534,3,1
8890,1037559,3,1
8890,1038135,3,1
8890,1038326,3,1
8890,1038329,3,1
8890,1038652,3,1
8890,1042449,3,1
8890,1.49E+11,3,1
8918,1038257,3,2
9278,225,3,1
9278,1030969,3,1
9958,3881,3,1
9958,4049,3,2
10062,425,3,2
10156,1034865,3,1
10156,1035183,3,1
10447,1035416,3,2
10447,1035450,3,1
10447,1035529,3,1
10654,2399,3,1
10654,27429,3,1
10861,877,3,1
10861,1617,3,1
10861,1035569,3,1
11215,1033118,3,1
11215,1042018,3,1
11215,1042144,3,1
11331,1032025,3,2
11331,1037473,3,1
11331,1040892,3,1
11605,25943,3,1
11605,26581,3,1
11909,1559,3,1
11909,1560,3,1
11909,1032879,3,1
12679,30215,3,1
12679,1036732,3,1
12725,3341,3,1
12725,1031164,3,1
13121,3864,3,2
13226,1681,3,1
13226,1682,3,1
13226,1038595,3,1
13226,1.49E+11,3,1
13226,1.49E+11,3,1
13226,1.49E+11,3,1
13226,1.49E+11,3,1
13226,1.49E+11,3,1
13494,1323,3,2
13904,1617,3,1
13904,3163,3,1
13904,29885,3,1
13904,29893,3,1
13904,1034865,3,1
13986,2269,3,1
13986,2270,3,1
14029,415,3,1
14029,416,3,1
14029,1695,3,1
14029,1032442,3,1
14029,1035630,3,2
14029,1038812,3,1
14210,30215,3,1
14210,1034356,3,1
14210,1035160,3,1
14969,1823,3,1
14969,1826,3,1
14969,1038613,3,1
14969,1041582,3,1
14969,1.49E+11,3,1
15144,1032750,3,1
15144,1034369,3,1
15171,1994,3,1
15171,4481,3,1
15171,4492,3,1
15171,29258,3,1
15171,30582,3,1
15355,1032877,3,1
15355,1034757,3,1
15462,3602,3,1
15462,1031644,3,1
15462,1032883,3,1
15462,1033239,3,1
15462,1033241,3,1
15504,303,3,2
15504,3626,3,1
15504,26178,3,1
15504,1035153,3,1
15504,1036265,3,1
15504,1036811,3,3
15504,1037863,3,1
15504,1037878,3,1
16288,2470,3,1
16288,3758,3,1
16288,29977,3,1
16288,29980,3,1
16288,1034174,3,1
16288,1034600,3,1
16288,1038429,3,1
16336,3326,3,2
16986,1823,3,1
16986,1030835,3,1
17040,1035277,3,1
17040,1036669,3,1
17040,1.49E+11,3,1
17135,4419,3,1
17135,1037211,3,1
17135,1041460,3,2
17135,1041474,3,1
17135,1041491,3,1
17415,4049,3,1
17415,1037463,3,1
17415,1037465,3,1
17423,30205,3,1
17423,1041292,3,1
17556,4367,3,1
17556,28601,3,1
17585,1823,3,1
17585,2272,3,1
17679,26121,3,1
17679,28713,3,1
17679,1038287,3,1
17679,1038652,3,1
17695,155,3,1
17695,3766,3,1
17695,1039548,3,3
17695,1.49E+11,3,1
17695,1.49E+11,3,1
17695,1.49E+11,3,1
17695,1.49E+11,3,1
17695,1.49E+11,3,1
17695,1.49E+11,3,1
18080,30339,3,1
18080,1031164,3,1
18222,632,3,1
18222,26109,3,2
18279,861,3,1
18279,2581,3,1
18279,2596,3,1
18279,4347,3,1
18279,26109,3,2
18279,1034819,3,1
18279,1036811,3,2
18279,1038436,3,1
18513,4005,3,1
18513,1034382,3,1
18513,1036981,3,1
18681,1369,3,1
18681,1033028,3,1
18796,1.49E+11,3,1
18796,1.49E+11,3,1
18837,1752,3,1
18837,3774,3,1
19170,1035128,3,1
19170,1036764,3,1
19250,3379,3,1
19250,1038287,3,1
19957,264,3,1
19957,315,3,1
20861,922,3,1
20861,1030387,3,1
24209,4454,3,1
24209,1.49E+11,3,1
24350,3989,3,1
24350,1033088,3,2
24368,30141,3,1
24368,1036745,3,1
24415,1035447,3,1
24415,1035529,3,1
25822,3007,3,1
25822,3422,3,1
25822,1042431,3,1
25863,288,3,1
25863,1036840,3,1
26227,29988,3,1
26227,1.49E+11,3,1
26520,1823,3,1
26520,4309,3,1
26789,3765,3,1
26789,4277,3,1
26789,1030911,3,1
26789,1036188,3,1
26789,1038143,3,1
27047,26109,3,2
27515,1037847,3,1
27515,1038269,3,1
28510,1791,3,2
28640,1036265,3,1
28640,1038261,3,1
28859,3950,3,1
28859,4419,3,1
29403,3995,3,1
29403,1034757,3,1
29493,1035629,3,1
29493,1041443,3,1
29647,1038431,3,2
29664,1038269,3,1
29664,1.49E+11,3,1
31835,1694,3,1
31835,1035383,3,1
31835,1038825,3,1
31835,1039034,3,1
32206,3995,3,1
32206,1033168,3,1
32206,1034382,3,1
32246,3746,3,2
33425,4227,3,1
33425,1034085,3,1
33927,1617,3,1
33927,1036420,3,1
33927,1037854,3,1
34999,3019,3,2
34999,1036091,3,1
34999,1042268,3,1
35431,3771,3,1
35431,1.49E+11,3,1
35431,1.49E+11,3,1
35431,1.49E+11,3,1
35551,4418,3,1
35551,1.49E+11,3,1
36272,306,3,1
36272,805,3,1
36272,3772,3,1
36272,4114,3,1
36272,4284,3,1
37001,1035615,3,1
37001,1.49E+11,3,1
39127,3019,3,2
39127,29198,3,1
39433,1033626,3,2
39433,1038415,3,1
39433,1.49E+11,3,1
39433,1.49E+11,3,1
40181,2786,3,1
40181,2790,3,1
40181,1035263,3,1
40181,1042170,3,1
40394,2293,3,1
40394,3015,3,1
40394,3360,3,1
40394,4386,3,1
40394,4448,3,1
40394,29198,3,1
40798,4523,3,1
40798,1031352,3,1
40888,1035614,3,1
40888,1037473,3,1
42769,4346,3,1
42769,4348,3,1
42769,1031466,3,1
43470,1030884,3,1
43470,1037010,3,1
44999,3255,3,1
44999,1036769,3,1
44999,1038995,3,1
45399,201,3,1
45399,264,3,1
45399,289,3,1
45399,1143,3,1
45399,1602,3,1
45399,2162,3,1
45399,1030397,3,1
45399,1031881,3,1
45399,1031882,3,1
45779,29885,3,1
45779,1037291,3,1
45779,1039359,3,1
45779,1042090,3,1
45779,1042092,3,1
45779,1042143,3,1
45779,1.49E+11,3,1
45884,525,3,1
45884,4481,3,2
45884,1033245,3,1
45884,1033247,3,1
45884,1036188,3,3
46421,4264,3,1
46421,4276,3,1
46421,1041711,3,1
46572,2208,3,1
46572,3995,3,1
46572,28426,3,1
46572,1041076,3,1
47250,1030387,3,1
47250,1041664,3,1
47386,1031930,3,2
48373,212,3,1
48373,26109,3,1
48626,225,3,1
48626,1035827,3,1
48804,1617,3,1
48804,28456,3,1
48935,1034890,3,1
48935,1038221,3,1
48971,1037561,3,1
48971,1037563,3,1
49169,4134,3,2
49169,1031780,3,1
49544,1038659,3,1
49544,1.49E+11,3,1
50747,174,3,1
50747,1515,3,1
50747,3284,3,1
52121,201,3,3
52156,1780,3,1
52156,1030655,3,1
52156,1036811,3,1
52156,1041803,3,1
52156,1042079,3,1
52525,742,3,2
53228,4084,3,1
53228,30141,3,1
54249,465,3,1
54249,1559,3,1
54249,1560,3,1
54432,1.49E+11,3,1
54432,1.49E+11,3,1
54526,2399,3,1
54526,3765,3,1
54526,3766,3,1
54583,1031507,3,1
54583,1040703,3,1
54583,1042431,3,1
54583,1042935,3,1
54588,3520,3,1
54588,1031348,3,1
55681,3271,3,1
55681,4158,3,1
56069,502,3,1
56069,2159,3,1
56069,28712,3,1
56069,1032695,3,1
56645,779,3,1
56645,3678,3,1
56645,1030968,3,1
56937,1036188,3,1
56937,1036964,3,1
56984,3723,3,1
56984,4084,3,1
57572,1042144,3,1
57572,1042935,3,1
58234,27442,3,1
58234,1.49E+11,3,1
58669,1038659,3,1
58669,1.49E+11,3,1
59656,1035163,3,1
59656,1038758,3,1
59866,28591,3,1
59866,1033284,3,1
59866,1033618,3,1
59866,1035169,3,1
59866,1037796,3,1
60300,1035004,3,1
60300,1036178,3,1
60674,809,3,1
60674,1037202,3,1
60995,1369,3,1
60995,1037413,3,1
60995,1038448,3,1
60995,1040076,3,1
61258,4201,3,2
61325,144,3,1
61325,1323,3,1
61325,1031671,3,1
61325,1035447,3,1
61325,1035464,3,1
61325,1035470,3,1
61665,29988,3,1
61665,1031603,3,1
61665,1.49E+11,3,1
61665,1.49E+11,3,1
61774,2405,3,1
61774,30128,3,1
63371,1823,3,1
63371,4200,3,1
63820,261,3,1
63820,26109,3,1
63820,1042341,3,1
64344,2225,3,1
64344,1037422,3,1
64600,1015,3,1
64600,4481,3,1
64600,1030475,3,2
64600,1041378,3,1
64600,1041498,3,1
64848,742,3,2
64910,315,3,1
64910,1035450,3,1
64983,2799,3,2
65150,2591,3,1
65150,28601,3,1
65221,1430,3,1
65221,3715,3,1
65559,1035114,3,1
65559,1037910,3,1
65767,26726,3,1
65767,29929,3,1
65767,1037192,3,1
65767,1041306,3,1
67435,920,3,1
67435,1040368,3,1
67460,2636,3,1
67460,4231,3,1
69350,1569,3,1
69350,2592,3,1
69350,3520,3,1
69468,1031786,3,1
69468,1033088,3,2
69531,1034455,3,3
69584,1042837,3,1
69584,1.49E+11,3,1
70865,30449,3,1
70865,1031432,3,1
72074,1030884,3,1
72074,1031459,3,1
72074,1031461,3,1
72074,1031492,3,1
72074,1033036,3,1
72309,1041353,3,1
72309,1.49E+11,3,1
72416,27224,3,3
72631,1032870,3,1
72631,1038363,3,1
72731,3595,3,1
72731,4148,3,1
72731,26120,3,1
72731,29198,3,1
72731,30172,3,1
72731,1037720,3,1
72731,1.49E+11,3,1
72731,1.49E+11,3,1
72780,1559,3,1
72780,1560,3,1
73295,1038659,3,2
73483,742,3,1
73483,2636,3,1
73483,1041164,3,1
74334,1559,3,1
74334,1823,3,1
74334,30140,3,1
74334,1031455,3,1
74334,1031490,3,1
74334,1038429,3,1
74458,2696,3,1
74458,3758,3,1
74942,922,3,1
74942,26109,3,1
74942,1033465,3,1
74942,1037829,3,1
74942,1043003,3,1
74942,1.49E+11,3,1
75486,2272,3,1
75486,1032620,3,1
75486,1038431,3,1
75568,3995,3,1
75568,1037473,3,1
76065,3019,3,2
76269,147,3,1
76269,2162,3,1
80157,1778,3,2
80291,805,3,1
80291,3326,3,1
80291,3469,3,1
80291,21149,3,1
80291,26223,3,1
80291,1030552,3,2
80291,1032766,3,2
80291,1034396,3,1
80291,1034890,3,1
80659,1778,3,1
80659,1780,3,1
80659,1035630,3,1
80670,1037009,3,1
80670,1041888,3,1
80670,1042422,3,1
80847,1035630,3,2
81004,1036771,3,2
82054,3348,3,1
82054,28822,3,1
82054,1031080,3,1
83004,3045,3,1
83004,1038429,3,1
83004,1038431,3,2
83004,1038728,3,1
83138,1038354,3,1
83138,1038366,3,1
83339,1559,3,1
83339,1560,3,1
83346,1617,3,2
83517,1031479,3,1
83517,1038652,3,1
83640,312,3,1
83640,1109,3,1
83640,3995,3,3
83640,1033822,3,1
83766,2657,3,1
83766,30160,3,1
83766,30214,3,1
83907,1.49E+11,3,1
83907,1.49E+11,3,1
83967,922,3,1
83967,1035153,3,2
83967,1036169,3,1
83967,1042746,3,1
83980,30398,3,1
83980,1034580,3,1
84066,1031606,3,1
84066,1031613,3,1
84144,26884,3,1
84144,1030534,3,1
84723,632,3,1
84723,3699,3,1
85358,2226,3,1
85358,4048,3,1
85358,1034996,3,1
85358,1035153,3,1
85358,1035569,3,1
85395,197,3,1
85395,385,3,1
85395,1035004,3,1
85413,27390,3,1
85413,1033286,3,1
85413,1033287,3,1
85413,1033288,3,1
85413,1033290,3,1
85413,1033294,3,1
85413,1033298,3,1
85413,1033301,3,1
85476,513,3,1
85476,30215,3,1
85476,1034346,3,1
85476,1035153,3,1
85476,1039473,3,1
85476,1039477,3,1
85564,469,3,1
85564,1036736,3,1
85585,26188,3,1
85585,29765,3,1
85767,1037473,3,1
85767,1.49E+11,3,1
85976,1040368,3,2
86116,115,3,2
86116,26669,3,1
86116,1030884,3,2
86116,1031477,3,1
86222,1617,3,1
86222,1.49E+11,3,1
86292,4197,3,1
86292,29987,3,1
86352,1033259,3,1
86352,1036732,3,1
86576,1033776,3,2
86861,1033633,3,1
86861,1034138,3,1
86882,1030676,3,1
86882,1033017,3,1
87057,3881,3,1
87057,1031841,3,1
87061,3338,3,1
87061,3834,3,1
87165,2642,3,1
87165,29988,3,1
87181,1035630,3,1
87181,1037180,3,1
87208,470,3,1
87208,2883,3,1
87208,26107,3,1
87208,1033626,3,4
87208,1033633,3,1
87208,1033874,3,1
87208,1033875,3,1
87208,1033876,3,1
87208,1033877,3,1
87208,1034138,3,1
87208,1034143,3,1
87208,1035851,3,1
87208,1038852,3,1
87208,1042422,3,1
87208,1042783,3,4
87352,3864,3,1
87352,1043180,3,1
87386,425,3,1
87386,1033876,3,1
87386,1035004,3,1
87386,1035977,3,1
87459,1035569,3,1
87459,1038652,3,1
87569,1037463,3,1
87569,1.49E+11,3,1
87569,1.49E+11,3,1
87604,1559,3,1
87604,1560,3,1
87604,1031606,3,1
87625,1032585,3,1
87625,1042079,3,1
87786,470,3,1
87786,728,3,1
87786,1778,3,3
87786,1780,3,1
87786,1800,3,4
87786,2880,3,1
87786,3070,3,1
87786,3071,3,1
87786,3762,3,1
87786,4481,3,1
87786,4491,3,1
87786,26094,3,2
87786,26106,3,1
87786,26108,3,1
87786,28531,3,1
87786,28533,3,1
87786,29258,3,1
87786,1030838,3,1
87786,1033611,3,1
87786,1033626,3,1
87786,1033721,3,1
87786,1035393,3,1
87786,1035510,3,1
87786,1035850,3,1
87786,1035851,3,1
87786,1036317,3,1
87786,1036474,3,1
87786,1036671,3,1
87786,1038287,3,1
87786,1040337,3,1
87786,1040547,3,1
87786,1041307,3,1
87786,1041338,3,1
87786,1042080,3,1
87786,1042786,3,2
87786,1.49E+11,3,1
87786,1.49E+11,3,1
87786,1.49E+11,3,1
87989,1617,3,1
87989,1035301,3,1
88558,1035303,3,1
88558,1.49E+11,3,3
88919,201,3,1
88919,1033900,3,1
88919,1041415,3,1
88919,1042025,3,1
88924,4366,3,1
88924,1033485,3,1
91373,1034922,3,1
91373,1037910,3,1
91373,1042906,3,1
91714,26121,3,1
91714,26122,3,1
91714,26123,3,1
91791,2331,3,1
91791,2642,3,1
91791,3732,3,1
91791,30734,3,1
91791,1031616,3,1
91791,1032665,3,1
92492,2790,3,1
92492,2791,3,1
92916,3995,3,1
92916,1036811,3,1
92916,1038659,3,1
92916,1042143,3,1
93033,26667,3,1
93033,30266,3,1
93033,30654,3,1
93033,30701,3,1
93033,1043190,3,1
93567,1031164,3,2
93567,1033463,3,1
93567,1033471,3,1
93567,1033474,3,1
93567,1037412,3,1
93615,29258,3,1
93615,1034382,3,1
93937,1034027,3,1
93937,1034510,3,1
94240,3835,3,1
94240,3836,3,1
95501,1041443,3,1
95501,1042269,3,1
96382,1778,3,1
96382,26884,3,3
96382,26887,3,1
96382,29258,3,1
96382,1030502,3,1
96382,1036836,3,1
96382,1041415,3,1
96382,1041416,3,1
96382,1041417,3,1
96733,1617,3,1
96733,1031119,3,1
96733,1033885,3,1
96733,1034013,3,1
96733,1035153,3,1
96733,1035665,3,1
96733,1035890,3,1
97202,1039600,3,1
97202,1039758,3,1
97202,1039764,3,1
97738,29990,3,1
97738,1035510,3,1
97738,1037564,3,1
97742,1395,3,2
97742,2399,3,1
97742,2400,3,1
97742,2401,3,1
97742,2403,3,1
97742,2405,3,1
97742,2406,3,1
97742,2407,3,1
97742,3988,3,1
97742,30263,3,1
97742,30264,3,1
97859,1780,3,1
97859,3282,3,1
97859,3355,3,1
97859,3586,3,1
97859,3587,3,1
97859,4296,3,1
97859,1034577,3,1
97859,1034580,3,1
97859,1034607,3,1
97859,1034608,3,1
97859,1034610,3,1
97859,1034643,3,1
97859,1035678,3,1
97859,1035708,3,1
97859,1035709,3,2
97859,1035838,3,1
97859,1036188,3,1
97859,1037533,3,1
98830,3864,3,1
98830,1043081,3,1
98903,1836,3,1
98903,3841,3,1
98903,1032657,3,1
98903,1043076,3,1
99468,4450,3,1
99468,28427,3,1
99468,1037943,3,1
100500,1031477,3,1
100500,1031479,3,1
100503,4150,3,1
100503,1042270,3,1
100633,267,3,1
100633,1946,3,1
100857,524,3,1
100857,1036728,3,1
100857,1042135,3,1
101964,289,3,1
101964,1035615,3,1
102042,385,3,1
102042,2248,3,1
102825,1033036,3,2
103492,30160,3,1
103492,1035971,3,1
103492,1043105,3,1
104439,1031119,3,1
104439,1033860,3,1
104469,30205,3,1
104469,1032877,3,1
104469,1041664,3,1
104739,1778,3,1
104739,2272,3,1
104739,2643,3,1
104739,3350,3,1
104739,3360,3,1
104739,27594,3,1
104739,27844,3,1
104739,28819,3,1
104739,1033264,3,1
104739,1033436,3,1
104739,1033474,3,1
104739,1035085,3,1
104739,1035448,3,1
104739,1036548,3,1
104739,1036738,3,1
104739,1039218,3,1
104914,1.49E+11,3,1
104914,1.49E+11,3,1
105250,3957,3,1
105250,1034019,3,1
105250,1038400,3,1
105868,29990,3,1
105868,1031481,3,1
107662,3497,3,1
107662,25756,3,1
108247,1041844,3,1
108247,1.49E+11,3,1
108842,3277,3,1
108842,29152,3,1
108842,1036658,3,1
108842,1043115,3,1
109660,3682,3,1
109660,26107,3,1
109660,26108,3,1
109660,29904,3,1
109660,30215,3,1
109660,1030838,3,1
109660,1031458,3,1
109660,1031477,3,1
109730,1323,3,1
109730,1034376,3,1
110132,4019,3,1
110132,4171,3,1
110132,26578,3,2
110132,29258,3,1
110132,1032440,3,1
110132,1032443,3,1
110132,1033595,3,1
110178,3996,3,1
110178,1038601,3,1
110347,3282,3,1
110347,1032870,3,1
110361,1620,3,1
110361,2436,3,1
110361,1030838,3,1
110361,1034716,3,1
110361,1038861,3,1
110478,1036649,3,2
110550,1441,3,1
110550,1442,3,1
110630,512,3,1
110630,1985,3,1
110630,1035957,3,1
110679,294,3,1
110679,3242,3,1
110679,3665,3,1
110933,3071,3,1
110933,3708,3,1
110933,26094,3,2
110933,26160,3,1
110933,27606,3,1
110933,1032579,3,1
110933,1033017,3,1
110933,1036169,3,1
110933,1036178,3,1
110933,1036179,3,2
110933,1037463,3,1
110933,1042935,3,1
111276,1033900,3,1
111276,1038200,3,1
111451,29685,3,1
111451,1032646,3,1
111463,877,3,1
111463,2208,3,1
111463,3271,3,1
111463,1042139,3,1
111532,724,3,1
111532,1036728,3,1
111532,1.49E+11,3,1
111767,289,3,1
111767,341,3,1
111767,2324,3,1
111767,3546,3,1
111767,26123,3,1
111767,26662,3,1
111767,28991,3,1
111767,29333,3,1
111816,483,3,1
111816,4232,3,1
111847,1041621,3,1
111847,1041668,3,1
111953,1034506,3,2
112010,28254,3,1
112010,1035967,3,1
112214,3355,3,1
112214,29152,3,1
112214,1033259,3,1
112214,1038837,3,1
112281,1617,3,1
112281,1754,3,1
112281,1755,3,1
112281,1038395,3,1
112335,26884,3,1
112335,1036658,3,1
112418,4199,3,1
112418,29988,3,1
112418,1035510,3,1
112465,1034784,3,1
112465,1035630,3,2
112544,26109,3,2
112544,1037803,3,1
112686,3732,3,1
112686,4257,3,1
112686,26775,3,1
112850,29987,3,1
112850,1.49E+11,3,1
113324,1033436,3,1
113324,1033474,3,2
114002,27224,3,2
114002,29418,3,1
114002,29479,3,3
114716,144,3,1
114716,345,3,1
114716,1035598,3,1
115802,3519,3,2
115802,27426,3,2
117105,2400,3,1
117105,1.49E+11,3,1
117411,1381,3,1
117411,1038652,3,1
117411,1042143,3,1
117411,1.49E+11,3,1
117858,29088,3,1
117858,1030502,3,1
117858,1035648,3,1
117858,1036469,3,1
117858,1037396,3,1
117858,1037803,3,1
117858,1038221,3,1
117858,1038514,3,1
117858,1041796,3,1
117858,1.49E+11,3,1
118275,4238,3,1
118275,29896,3,1
118331,1617,3,1
118331,29152,3,1
118376,1748,3,1
118376,1749,3,1
118445,465,3,1
118445,1030884,3,1
118445,1034376,3,1
118445,1041470,3,1
118445,1.49E+11,3,1
118445,1.49E+11,3,1
118445,1.49E+11,3,1
118446,1559,3,1
118446,1560,3,1
118949,1946,3,1
118949,1030838,3,1
119443,3758,3,1
119443,1032631,3,1
119559,288,3,1
119559,1034174,3,1
119559,1038336,3,1
119559,1041621,3,1
119628,1041621,3,1
119628,1042460,3,1
119628,1043105,3,1
119677,1033296,3,1
119677,1042143,3,1
119677,1.49E+11,3,1
120271,26109,3,1
120271,29048,3,1
120837,3995,3,1
120837,4150,3,1
120880,1109,3,1
120880,1038837,3,2
120880,1042938,3,1
120887,1036091,3,1
120887,1.49E+11,3,1
120887,1.49E+11,3,1
120995,1946,3,1
120995,2226,3,1
120995,3991,3,1
120995,29778,3,1
121142,1287,3,1
121142,26700,3,1
121142,1033485,3,1
121142,1034059,3,1
121595,2970,3,1
121595,26126,3,1
122217,850,3,2
125171,1052,3,1
125171,3326,3,1
125171,3621,3,1
125171,1033670,3,1
125274,1584,3,1
125274,1030820,3,1
125274,1031439,3,1
125274,1038357,3,1
125494,2751,3,1
125494,28811,3,1
125494,29152,3,1
125494,1038584,3,1
125494,1041443,3,1
125760,1039034,3,1
125760,1039036,3,1
127573,1037412,3,1
127573,1037419,3,1
127573,1037914,3,1
127758,315,3,3
128158,1039034,3,1
128158,1043180,3,1
130083,120,3,1
130083,3765,3,1
130471,719,3,1
130471,3271,3,1
130471,3300,3,1
131148,2270,3,1
131148,1032546,3,1
131148,1034603,3,1
131327,4116,3,1
131327,1032194,3,1
131806,1.49E+11,3,1
131806,1.49E+11,3,1
131968,742,3,1
131968,4312,3,1
131968,4419,3,1
132856,3460,3,2
132884,26120,3,1
132884,26121,3,1
132884,26122,3,1
132934,377,3,1
132934,29258,3,1
133585,99,3,1
133585,1559,3,1
133585,1560,3,1
133585,1041460,3,1
134274,2936,3,1
134274,1030309,3,1
134671,1511,3,1
134671,1515,3,1
134671,2809,3,1
134671,3582,3,1
134671,3639,3,1
134671,4043,3,1
134671,29326,3,1
134671,1031621,3,1
134671,1035073,3,1
134671,1035290,3,1
134671,1035569,3,1
134671,1035878,3,1
134671,1035883,3,1
134671,1036798,3,1
134671,1037609,3,1
134671,1038313,3,1
134671,1038920,3,1
134671,1038924,3,1
134671,1040716,3,1
134671,1041584,3,1
134671,1.49E+11,3,1
134947,2810,3,1
134947,1035630,3,1
134947,1.49E+11,3,1
135033,2112,3,1
135033,2154,3,1
135033,2591,3,1
135033,3697,3,1
135033,4201,3,1
135033,1032438,3,1
135033,1032702,3,1
135171,1036474,3,1
135171,1041311,3,1
136048,3967,3,1
136048,3968,3,1
136048,4268,3,1
136048,4351,3,1
136048,30101,3,1
136048,30135,3,1
136048,30138,3,1
136048,30143,3,1
136188,2111,3,1
136188,2694,3,1
136600,541,3,1
136600,3626,3,1
136600,28256,3,1
137522,4131,3,1
137522,1030515,3,1
138076,1381,3,1
138076,2812,3,1
138076,27584,3,1
138076,27591,3,1
138527,1617,3,1
138527,29258,3,1
138527,1.49E+11,3,1
138538,3522,3,1
138538,4360,3,1
138568,3271,3,2
138568,3839,3,1
138568,3841,3,1
138977,742,3,1
138977,26573,3,1
138977,1039169,3,1
139112,1032905,3,2
139112,1033244,3,1
139113,850,3,1
139113,26160,3,1
139113,28206,3,1
139148,4181,3,1
139148,4264,3,1
139148,26166,3,1
139148,26170,3,1
139148,1033610,3,1
139148,1037546,3,1
139224,28752,3,1
139224,1032334,3,1
139224,1037943,3,1
139224,1038555,3,1
139224,1042143,3,1
139224,1042847,3,1
139249,1034581,3,1
139249,1037533,3,1
139250,3732,3,1
139250,1030676,3,1
139824,3540,3,1
139824,28263,3,1
139824,30315,3,1
139824,30316,3,1
139828,3795,3,1
139828,1036752,3,1
140047,29241,3,1
140047,29885,3,1
140047,29896,3,1
140047,30263,3,1
140047,1030678,3,1
140047,1033270,3,1
140047,1034580,3,1
140047,1037533,3,1
140215,1037413,3,1
140215,1041498,3,1
140215,1.49E+11,3,1
140364,1617,3,1
140364,30205,3,1
140364,1033822,3,1
140364,1038652,3,1
140364,1039170,3,1
140364,1041301,3,1
140364,1041621,3,1
140364,1.49E+11,3,1
140879,3864,3,1
140879,1036793,3,1
141023,877,3,1
141023,4346,3,1
141023,30215,3,1
141023,1030899,3,1
141104,1035416,3,2
141104,1035448,3,1
141104,1040338,3,1
141254,1559,3,1
141254,1560,3,1
141254,4317,3,1
141254,1033036,3,1
141254,1039112,3,1
142072,30205,3,1
142072,1034680,3,2
142368,315,3,2
142368,30263,3,1
142573,26884,3,1
142573,1031756,3,1
142581,1037729,3,1
142581,1037968,3,1
143307,30150,3,1
143307,30215,3,1
143307,1035864,3,1
143465,2597,3,1
143465,1032870,3,1
143528,1031227,3,1
143528,1.49E+11,3,1
143799,877,3,1
143799,1877,3,1
143799,1897,3,1
143799,28427,3,1
143799,30019,3,1
143799,30215,3,1
143831,1848,3,1
143831,4535,3,1
144225,1780,3,1
144225,1038221,3,1
144267,3360,3,1
144267,4279,3,1
144267,4446,3,1
144267,27371,3,1
144267,28313,3,1
144267,28320,3,1
144267,28359,3,1
144267,28367,3,2
144267,30633,3,1
144267,30704,3,1
144267,30711,3,1
144267,30728,3,1
144663,4537,3,2
144795,115,3,4
145159,1033418,3,1
145159,1036658,3,1
145159,1038652,3,1
145159,1042536,3,1
145219,1032870,3,1
145219,1035977,3,1
145236,1030784,3,2
145449,3087,3,1
145449,1032877,3,1
145602,1617,3,1
145602,1673,3,1
145602,3708,3,1
145602,3758,3,1
145602,4411,3,1
145602,1031439,3,1
145602,1032766,3,1
145602,1035385,3,1
145602,1036927,3,1
145602,1036930,3,1
145602,1039170,3,1
145602,1039381,3,1
145602,1041079,3,1
145602,1.49E+11,3,1
145728,1617,3,1
145728,1039156,3,1
145751,252,3,1
145751,1369,3,1
145951,289,3,1
145951,2996,3,1
145951,3339,3,1
146558,26582,3,1
